Time [JD],Time [UTC],Tag,Mass [kg],posx [code],posy [code],posz [code],velx [code],vely [code],velz [code],accx [code],accy [code],accz [code]
2443430.5,1977-10-14,10,721.9,153322864.49356958,77913948.57805829,33772892.15643539,-506927.2078946415,2761043.6706150747,1197172.2867788193,-28162.4362684513,-14457.128692435286,-6268.863454995984
2443431.5,1977-10-15,10,721.9,152801954.13736853,80667722.14082484,34966912.00099988,-534795.7312701815,2746462.5137859825,1190849.649288639,-27575.493939296357,-14702.529768157105,-6375.268796685204
2443432.5,1977-10-16,10,721.9,152253468.21624908,83406794.82307225,36154557.29613728,-562078.8703568057,2731644.8632407254,1184424.468674398,-26991.760868035926,-14930.207526488113,-6473.989179426102
2443433.5,1977-10-17,10,721.9,151677990.4007056,86130938.90189199,37335729.301809266,-588780.1599958533,2716608.1695949715,1177904.311648736,-26411.88029325406,-15140.708414657613,-6565.261550023042
2443434.5,1977-10-18,10,721.9,151076100.51303092,88839943.83027086,38510336.72556783,-614903.7535573826,2701369.33263103,1171296.5060757867,-25836.446287310457,-15334.58721055158,-6649.326467297388
2443435.5,1977-10-19,10,721.9,150448373.93313038,91533615.6825595,39678295.48210335,-640454.3744992216,2685944.694359827,1164608.1379630088,-25266.00522690077,-15512.404273155182,-6726.426909864031
2443436.5,1977-10-20,10,721.9,149795381.0520197,94211776.59434153,40839528.450364895,-665437.2694614185,2670350.034724344,1157846.0495983725,-24701.05738925352,-15674.723008554303,-6796.807177376584
2443437.5,1977-10-21,10,721.9,149117686.7714124,96874264.19923757,41993965.22935176,-689858.1630093699,2654600.5697306893,1151016.838740175,-24142.05864955529,-15822.107547788008,-6860.711883633347
2443438.5,1977-10-22,10,721.9,148415850.0477017,99520931.06496671,43141541.89358314,-713723.2141154293,2638710.951797464,1144126.858768722,-23589.422257073613,-15955.120631289981,-6918.385039262225
2443439.5,1977-10-23,10,721.9,147690423.47856182,102151644.13078146,44282200.74916359,-737038.9744472225,2622695.2721200306,1137182.2197116797,-23043.520669346533,-16074.321693364662,-6970.069221142575
2443440.5,1977-10-24,10,721.9,146941952.93033722,104766284.14819229,45415890.09127503,-759812.3485112087,2606567.064853378,1130188.7900579732,-22504.687425696713,-16180.26513909456,-7016.004825266939
2443441.5,1977-10-25,10,721.9,146170977.20434666,107364745.12670553,46542563.963842794,-782050.5556822185,2590339.3129253155,1123152.1992786026,-21973.219043183173,-16273.498805249512,-7056.429399387529
2443442.5,1977-10-26,10,721.9,145378027.7402082,109946933.78611447,47662181.922043316,-803761.0941337188,2574024.455300481,1116077.8409765353,-21449.3769199041,-16354.562596144448,-7091.577051521886
2443443.5,1977-10-27,10,721.9,144563628.35428298,112512769.0167085,48774708.79824534,-824951.7066693372,2557634.3955249432,1108970.8765918657,-20933.389232292615,-16423.98728495087,-7121.677930200499
2443444.5,1977-10-28,10,721.9,143728295.01134098,115062181.34859987,49880114.47190472,-845630.3484436547,2541180.5113908174,1101836.2395926118,-20425.452814692002,-16482.29347068629,-7146.957772217585
2443445.5,1977-10-29,10,721.9,142872535.62757087,117595112.43121186,50978373.64386543,-865805.15654934,2524673.665570174,1094678.640085799,-19925.735011048204,-16529.99068096722,-7167.63751358594
2443446.5,1977-10-30,10,721.9,141996849.9030825,120111514.52382639,52069465.61545621,-885484.4214382775,2508124.2170774494,1087502.5697877796,-19434.375490008002,-16567.57661059455,-7183.932959389668
2443447.5,1977-10-31,10,721.9,141101729.1820878,122611349.9979534,53153374.07271328,-904676.5601363061,2491542.0334294657,1080312.307297033,-18951.488016058793,-16595.536486129353,-7196.054508267139
2443448.5,1977-11-01,10,721.9,140187656.33898965,125094590.85215813,54230086.876005046,-923390.0912044557,2474936.50338192,1073111.9236169213,-18477.16217058758,-16614.342546793738,-7204.206927333177
2443449.5,1977-11-02,10,721.9,139255105.68865785,127561218.23986626,55299595.85528425,-941633.6113940197,2458316.5501307533,1065905.2878800118,-18011.46501787285,-16624.45363228189,-7208.5891734581555
2443450.5,1977-11-03,10,721.9,138304542.91922688,130011222.01055984,56361896.61114653,-959415.7739383434,2441690.6448760736,1058696.0732295988,-17554.44271205629,-16626.314868376347,-7209.394256955891
2443451.5,1977-11-04,10,721.9,137336425.04580858,132444600.26467918,57416988.321832076,-976745.2684207266,2425066.820655233,1051487.7628179267,-17106.122042072377,-16620.357441620337,-7206.8091438867295
2443452.5,1977-11-05,10,721.9,136351200.3835752,134861358.92245662,58464873.55626841,-993630.8021552437,2408452.6863602223,1044283.6558843267,-16666.511912349983,-16606.9984546902,-7201.014693352505
2443453.5,1977-11-06,10,721.9,135349308.53873208,137261511.30682766,59505558.09321723,-1010081.0830154772,2391855.4408626794,1037086.8738800108,-16235.604757842133,-16586.64085452901,-7192.185626341071
2443454.5,1977-11-07,10,721.9,134331180.41596523,139645077.74049184,60539050.74655682,-1026104.8036450512,2375281.887177553,1029900.3666096195,-15813.377892596518,-16559.673425738587,-7180.490522867052
2443455.5,1977-11-08,10,721.9,133297238.2410153,142012085.1571305,61565363.19670307,-1041710.6269833582,2358738.44660372,1022726.9183627713,-15399.794791653594,-16526.47084217136,-7166.091844348267
2443456.5,1977-11-09,10,721.9,132247895.59709586,144362566.72673073,62584509.828147046,-1056907.1730399134,2342231.172786704,1015569.1540118296,-14994.806306557493,-16487.39377011262,-7149.145978351796
2443457.5,1977-11-10,10,721.9,131183557.47394066,146696561.49491245,63596507.57306457,-1071703.006851278,2325765.7656550235,1008429.5450548688,-14598.351815193626,-16442.78901688901,-7129.80330303698
2443458.5,1977-11-11,10,721.9,130104620.3283298,149014114.03611073,64601375.76093358,-1086106.6275553904,2309347.5851876433,1001310.4155853998,-14210.360307031251,-16392.989719179768,-7108.208268813524
2443459.5,1977-11-12,10,721.9,129011472.15500967,151315274.12042564,65599135.974077776,-1100126.4585193833,2292981.6649755053,994213.9481728037,-13830.751405154959,-16338.315565735607,-7084.4994949187785
2443460.5,1977-11-13,10,721.9,127904492.5669843,153600096.3939169,66589811.90904027,-1113770.8384584778,2276672.725545208,987142.1896396254,-13459.436326721867,-16279.073049626973,-7058.809878798876
2443461.5,1977-11-14,10,721.9,126784052.8842177,155868640.072092,67573429.24367791,-1127048.0134852866,2260425.1874175766,980097.0567239097,-13096.318783686318,-16215.555745543532,-7031.266716352036
2443462.5,1977-11-15,10,721.9,125650516.22984622,158120968.64631036,68550015.50985622,-1139966.1300307892,2244243.183878147,973080.341616619,-12741.295825795954,-16148.044608050053,-7001.991831258451
2443463.5,1977-11-16,10,721.9,124504237.63305789,160357149.60280603,69519599.97161585,-1152533.2285803033,2228130.573440507,966093.7173658651,-12394.258627987205,-16076.808287068314,-6971.101711779284
2443464.5,1977-11-17,10,721.9,123345564.13785093,162577254.1540135,70482213.50867373,-1164757.2381699618,2212090.9519869843,959138.7431412347,-12055.093224398877,-16002.1034572001,-6938.707653557
2443465.5,1977-11-18,10,721.9,122174834.9169375,164781356.98186764,71437888.50511642,-1176645.9715914477,2196127.664574399,952216.8693528803,-11723.681191283258,-15924.175157831209,-6904.915907090203
2443466.5,1977-11-19,10,721.9,120992381.39010955,166969535.99273777,72386658.74313807,-1188207.1212550418,2180243.816895499,945329.4426213093,-11399.90028112948,-15843.25714126178,-6869.82782868855
2443467.5,1977-11-20,10,721.9,119798527.34643225,169141872.0836483,73328559.3016724,-1199448.2556633628,2164442.2863893076,938477.7105949376,-11083.625010326721,-15759.572226393466,-6833.5400338368945
2443468.5,1977-11-21,10,721.9,118593589.06967746,171298448.9194321,74263626.45976508,-1210376.8164505,2148725.7329959567,931662.8266134838,-10774.727202688486,-15673.332655769176,-6796.144552012953
2443469.5,1977-11-22,10,721.9,117377875.46645325,173439352.72046003,75191897.60453218,-1221000.115943554,2133096.6095536393,924885.8542161853,-10473.07649113674,-15584.740454007579,-6757.728982109549
2443470.5,1977-11-23,10,721.9,116151688.19652785,175564672.06058794,76113411.14354901,-1231325.3352058833,2117557.1718371795,918147.7714946108,-10178.540779808354,-15493.9877859021,-6718.376647711173
2443471.5,1977-11-24,10,721.9,114915321.80488552,177674497.67496374,77028206.4215142,-1241359.5225235864,2102109.488239326,911449.4752905562,-9890.986668798874,-15401.257312663869,-6678.16675156557
2443472.5,1977-11-25,10,721.9,113669063.85508958,179768922.2773379,77936323.64103475,-1251109.592298949,2086755.4490973079,904791.7852401192,-9610.279843701415,-15306.722544980492,-6637.174528674476
2443473.5,1977-11-26,10,721.9,112413195.0635628,181848040.38652486,78837803.78737889,-1260582.3243166977,2071496.7756684201,898175.4476655909,-9336.285432034594,-15210.548191739092,-6595.471397504156
2443474.5,1977-11-27,10,721.9,111147989.4344286,183911948.1616663,79732688.55704555,-1269784.3633509735,2056335.0287594893,891601.1393172644,-9068.868328582648,-15112.89050342251,-6553.125108886018
2443475.5,1977-11-28,10,721.9,109873714.39458759,185960743.24595347,80621020.29000165,-1278722.219082915,2041271.6170159734,885069.4709676576,-8807.893491596902,-15013.89760933418,-6510.199892241186
2443476.5,1977-11-29,10,721.9,108590630.92873295,187994524.61847085,81502841.90544099,-1287402.2663006566,2026307.8048772374,878580.9908609852,-8553.22621172956,-14913.709847939817,-6466.756598820224
2443477.5,1977-11-30,10,721.9,107298993.71403569,190013392.45383126,82378196.84092155,-1295830.7453553777,2011444.7202051894,872136.1880209976,-8304.732355491318,-14812.46008973381,-6422.852841701475
2443478.5,1977-12-01,10,721.9,105999051.25425628,192017447.98927957,83247128.99474116,-1304013.7628487877,1996683.361594004,865735.4954205345,-8062.278584943125,-14710.274052146466,-6378.543132338049
2443479.5,1977-12-02,10,721.9,104691046.0130625,194006793.39894992,84109682.67141505,-1311957.292529104,1982024.6053690924,859379.2930163338,-7825.732555251284,-14607.270606105201,-6333.879013485774
2443480.5,1977-12-03,10,721.9,103375214.54635625,195981531.67497015,84965902.5301224,-1319667.1763741665,1967469.2122838208,853067.9106527808,-7594.963091654202,-14503.562073949593,-6288.909188382058
2443481.5,1977-12-04,10,721.9,102051787.63343176,197941766.51511547,85815833.53599267,-1327149.125841842,1953017.8339227405,846801.630838398,-7369.840347308755,-14399.254518477595,-6243.6796460789965
2443482.5,1977-12-05,10,721.9,100720990.40680777,199887602.21672225,86659520.9141064,-1334408.7232693,1938671.0188202804,840580.6913989572,-7150.235943406171,-14294.448022969167,-6198.2337828641785
2443483.5,1977-12-06,10,721.9,99383042.48059288,201819143.57658216,87497010.10608909,-1341451.4234040908,1924429.2183039747,834405.2880111467,-6936.023092869804,-14189.236962094146,-6152.612519728764
2443484.5,1977-12-07,10,721.9,98038158.07726075,203736495.7965455,88328346.72918063,-1348282.5550512348,1910292.7920713646,828275.5766207585,-6727.076708872845,-14083.710263664963,-6106.85441586583
2443485.5,1977-12-08,10,721.9,96686546.15272626,205639764.39457208,89153576.53766693,-1354907.3228217317,1896262.013509729,822191.6757493628,-6523.273499341433,-13977.95166124177,-6060.9957782022375
2443486.5,1977-12-09,10,721.9,95328410.5196281,207529055.12097707,89972745.38656399,-1361330.808969027,1882337.0747677702,816153.6686934283,-6324.49204853852,-13872.039937638354,-6015.070766985114
2443487.5,1977-12-10,10,721.9,93963949.9687361,209404473.87962845,90785899.19744904,-1367557.9753010385,1868518.0915883142,810161.6056198165,-6130.612886756944,-13766.049159413054,-5969.111497459454
2443488.5,1977-12-11,10,721.9,92593358.38841364,211266126.65386108,91593083.92633697,-1373593.665156339,1854805.107910984,804215.5055615334,-5941.518549085282,-13660.04890245925,-5923.1481376866195
2443489.5,1977-12-12,10,721.9,91216824.8820761,213114119.4368824,92394345.5335042,-1379442.6054340226,1841198.1002536796,798315.3583175703,-5757.09362414898,-13554.104468836358,-5877.209002564836
2443490.5,1977-12-13,10,721.9,89834533.88359666,214948558.16645253,93189729.95516607,-1385109.408667658,1827696.981881543,792461.1262605948,-5577.224793669678,-13448.27709500431,-5831.320644122421
2443491.5,1977-12-14,10,721.9,88446665.27061984,216769548.6636306,93979283.0769173,-1390598.5751345456,1814301.606771917,786652.7460561824,-5401.800863630679,-13342.62415164317,-5785.507938162484
2443492.5,1977-12-15,10,721.9,87053394.47575143,218577196.5753876,94763050.70884907,-1395914.4949922543,1801011.7733836132,780890.1302971939,-5230.712787782979,-13237.199335254634,-5739.794167344409
2443493.5,1977-12-16,10,721.9,85654892.5956014,220371607.32089394,95541078.5622594,-1401061.450435126,1787827.2282386066,775173.1690568175,-5063.853684176019,-13132.052851754528,-5694.201100792696
2443494.5,1977-12-17,10,721.9,84251326.497663,222152886.04129833,96313412.22787744,-1406043.6178640937,1774747.669324057,769501.7313637027,-4901.118845349866,-13027.231592274682,-5648.7490703277645
2443495.5,1977-12-18,10,721.9,82842858.92501813,223921137.5528219,97080097.15552524,-1410865.0700637733,1761772.749322335,763875.6666025125,-4742.405742780614,-12922.77930139981,-5603.457043416504
2443496.5,1977-12-19,10,721.9,81429648.59886403,225676466.3029997,97841178.63514423,-1415529.7783813602,1748902.0786765052,758294.8058431278,-4587.614026128156,-12818.736738069787,-5558.34269294218
2443497.5,1977-12-20,10,721.9,80011850.31886244,227418976.32990813,98596701.77911647,-1420041.6149023918,1736135.228498481,752758.9631016311,-4436.645517795393,-12715.141829380475,-5513.422463894889
2443498.5,1977-12-21,10,721.9,78589615.06131636,229148771.22422504,99346711.50581402,-1424404.3546189214,1723471.7333268374,747267.9365361007,-4289.404203270084,-12612.029817518041,-5468.711637084127
2443499.5,1977-12-22,10,721.9,77163090.07518412,230865954.09397516,100091252.52431282,-1428621.6775861124,1710911.0937410304,741821.5095801387,-4145.796217685006,-12509.433400061494,-5424.224389975392
2443500.5,1977-12-23,10,721.9,75732418.97594419,232570627.53182074,100830369.32021008,-1432697.1710636697,1698452.7788385348,736419.4520169611,-4005.7298289987602,-12407.38286388745,-5379.973854752161
2443501.5,1977-12-24,10,721.9,74297741.83732742,234262893.58476335,101564106.14248718,-1436634.3316389204,1686096.2285811815,731061.5209967704,-3869.1154181683164,-12305.906212909413,-5335.972173704072
2443502.5,1977-12-25,10,721.9,72859195.28093661,235942853.72612917,102292506.99136274,-1440436.567328707,1673840.8560167437,725747.462000037,-3735.8654566550836,-12205.029289881275,-5292.230552040939
2443503.5,1977-12-26,10,721.9,71416912.56377585,237610608.82971597,103015615.60708287,-1444107.199657589,1661686.049381594,720477.0097492114,-3605.8944815792297,-12104.775892492093,-5248.75930823125
2443504.5,1977-12-27,10,721.9,69971023.6637144,239266259.14598557,103733475.45959853,-1447649.4657101447,1649631.1740900266,715249.8890712959,-3479.1190688120346,-12005.167883975078,-5205.567921961779
2443505.5,1977-12-28,10,721.9,68521655.36291204,240909904.28019127,104446129.73908167,-1451066.52015545,1637675.5746156224,710065.8157136053,-3355.457804271819,-11906.225298450041,-5162.665079813585
2443506.5,1977-12-29,10,721.9,67068931.329234615,242541643.17233467,105153621.34723482,-1454361.43724206,1625818.5762698136,704924.4971149547,-3234.8312536678545,-11807.96644121361,-5120.058718747357
2443507.5,1977-12-30,10,721.9,65612972.195689835,244161574.07885197,105855992.8893504,-1457537.2127620531,1614059.4868825958,699825.6331344187,-3117.1619309158623,-11710.407984186559,-5077.756067488927
2443508.5,1977-12-31,10,721.9,64153895.63791516,245769794.55593374,106553286.66707847,-1460596.765982919,1602397.598390129,694768.9167397179,-3002.3742654299976,-11613.565056722193,-5035.7636859034355
2443509.5,1978-01-01,10,721.9,62691816.449750185,247366401.444388,107245544.67186347,-1463542.9415462546,1590832.1883337651,689754.0346572006,-2890.39456847856,-11517.451331973914,-4994.087502444058
2443510.5,1978-01-02,10,721.9,61226846.616927385,248951490.85595945,107932808.57901254,-1466378.511332425,1579362.5212748495,684780.6679853034,-2781.150998774252,-11422.07910901423,-4952.732849758679
2443511.5,1978-01-03,10,721.9,59759095.38891545,250525158.16102347,108615119.74235985,-1469106.176290498,1567987.850129447,679848.4927732936,-2674.5735274547883,-11327.459390891314,-4911.704498535187
2443512.5,1978-01-04,10,721.9,58288669.348950274,252087497.9775763,109292519.1894929,-1471728.5682329172,1556707.4174269694,674957.1805670125,-2570.5939025953335,-11233.601958803036,-4871.006689663411
2443513.5,1978-01-05,10,721.9,56815672.482289135,253638604.16144738,109965047.61750889,-1474248.251594509,1545520.4564964974,670106.3989232688,-2469.1456133814177,-11140.515442562331,-4830.643164789045
2443514.5,1978-01-06,10,721.9,55340206.24272374,255178569.79766345,110632745.38927042,-1476667.725155545,1534426.192584421,665295.8118944507,-2370.1638540587087,-11048.207387521421,-4790.617195332201
2443515.5,1978-01-07,10,721.9,53862369.61738834,256707487.1928974,111295652.53013152,-1478989.423728688,1523423.8439068592,660525.0804848591,-2273.585487764951,-10956.684318116264,-4750.9316100405595
2443516.5,1978-01-08,10,721.9,52382259.18989889,258225447.86893824,111953808.72510645,-1481215.719809753,1512512.6226401606,655793.863080191,-2179.349010338991,-10865.951798186761,-4711.588821144476
2443517.5,1978-01-09,10,721.9,50899969.20185967,259732542.5571219,112607253.31645523,-1483348.9251923035,1501691.7358526343,651101.8158515412,-2087.394514192311,-10776.014488221865,-4672.590849178801
2443518.5,1978-01-10,10,721.9,49415591.612773195,261228861.19366583,113256025.30166085,-1485391.2925461845,1490960.3863805125,646448.5931352226,-1997.6636523196769,-10686.876199673285,-4633.939346533609
2443519.5,1978-01-11,10,721.9,47929216.15838969,262714492.91585267,113900163.33177485,-1487345.0169601652,1480317.7736510083,641833.8477896457,-1910.0996025174634,-10598.539946475508,-4595.63561979361
2443520.5,1978-01-12,10,721.9,46440930.40753167,264189526.0590117,114539705.71010867,-1489212.2374489324,1469763.0944551958,637257.2315304417,-1824.6470318707213,-10511.0079939042,-4557.680650923481
2443521.5,1978-01-13,10,721.9,44950819.81742933,265654048.15424937,115174690.39124985,-1490995.0384247284,1459295.543673309,632718.3952449537,-1741.2520615632504,-10424.281904899766,-4520.075117354073
2443522.5,1978-01-14,10,721.9,43458967.78760171,267108145.92688203,115805154.9803828,-1492695.451133983,1448914.3149549349,628216.9892871694,-1659.862232058636,-10338.362583977387,-4482.819411022103
2443523.5,1978-01-15,10,721.9,41965455.71231869,268551905.2955276,116431136.7328951,-1494315.455059329,1438618.6013564535,623752.6637541169,-1580.4264686944323,-10253.250318839691,-4445.913656413696
2443524.5,1978-01-16,10,721.9,40470363.031678006,269985411.371814,117052672.55425143,-1495856.979287438,1428407.5959379696,619325.068744694,-1502.8950477264493,-10168.944819803233,-4409.357727659979
2443525.5,1978-01-17,10,721.9,38973767.28133139,271408748.46066546,117669799.00011782,-1497321.903843138,1418280.4923218642,614933.8546018575,-1427.219562855213,-10085.445257145197,-4373.151264730863
2443526.5,1978-01-18,10,721.9,37475744.1408932,272822000.06112856,118282552.27672027,-1498712.0609903114,1408236.4852149992,610578.6721390508,-1353.3528922622359,-10002.750296471759,-4337.293688771007
2443527.5,1978-01-19,10,721.9,35976367.48106458,274225248.8677037,118890968.24142215,-1500029.2365000972,1398274.7708965002,606259.1728517067,-1281.2491661797528,-9920.858132205405,-4301.784216620125
2443528.5,1978-01-20,10,721.9,34475709.40950553,275618576.77214736,119495082.40350604,-1501275.170886936,1388394.5476729553,601975.0091146216,-1210.863735013863,-9839.76651928379,-4266.621874557823
2443529.5,1978-01-21,10,721.9,32973840.315486744,277002064.86571443,120094929.92514622,-1502451.5606130247,1378595.0163027712,597725.8343659552,-1142.1531380376414,-9759.472803158687,-4231.805511311326
2443530.5,1978-01-22,10,721.9,31470828.9133526,278375793.44180983,120690545.62255864,-1503560.0592617563,1368875.3803913454,593511.3032785775,-1075.0750726677552,-9679.97394817952,-4197.3338103627475
2443531.5,1978-01-23,10,721.9,29966742.28482595,279739841.99902165,121281963.96731637,-1504602.2786807313,1359234.8467586283,589331.0719194423,-1009.5883643353677,-9601.266564441949,-4163.205301590783
2443532.5,1978-01-24,10,721.9,28461645.920184847,281094289.2445084,121869219.0878186,-1505579.7900949437,1349672.6257805729,585184.7978976389,-945.6529369595345,-9523.346933178445,-4129.418372280208
2443533.5,1978-01-25,10,721.9,26955603.75834077,282439213.09771544,122452344.77090228,-1506494.1251907437,1340187.9317058916,581072.1405017368,-883.229784029077,-9446.21103076397,-4095.9712775308685
2443534.5,1978-01-26,10,721.9,25448678.22584723,283774690.6943965,123031374.46358609,-1507346.7771711897,1330779.98294947,576992.7608270092,-822.2809402968317,-9369.854551406515,-4062.8621500963973
2443535.5,1978-01-27,10,721.9,23940930.274867088,285100798.3909171,123606341.27493674,-1508139.201783401,1321448.0023637207,572946.3218930903,-762.7694540883414,-9294.2729285891,-4030.0890096815815
2443536.5,1978-01-28,10,721.9,22432419.420126252,286417611.7688192,124177277.97804832,-1508872.818318529,1312191.2174890921,568932.4887525942,-704.6593602253316,-9219.461355326373,-3997.649771725706
2443537.5,1978-01-29,10,721.9,20923203.77488083,287725205.63962597,124744217.01212607,-1509549.0105849584,1303008.8607848887,564950.9285911979,-647.9156535628936,-9145.414803296158,-3965.5422556980684
2443538.5,1978-01-30,10,721.9,19413340.085924234,289023654.0498686,125307190.4846661,-1510169.127855352,1293900.1698414972,561001.3108196603,-592.5042631378833,-9072.128040903282,-3933.764192930527
2443539.5,1978-01-31,10,721.9,17902883.767660044,290313030.2863159,125866230.17372322,-1510734.4857881488,1284864.3875750604,557083.3071582314,-538.3920269248927,-8999.5956503303,-3902.3132340107572
2443540.5,1978-02-01,10,721.9,16391888.935265904,291593406.88139063,126421367.53025974,-1511246.3673241215,1275900.7624055848,553196.5917138781,-485.5466671950613,-8927.812043626991,-3871.1869557586983
2443541.5,1978-02-02,10,721.9,14880408.436973076,292864855.6187557,126972633.68056789,-1511706.0235585906,1267008.5484194187,549340.8410507328,-433.9367664720823,-8856.771477888127,-3840.3828678076925
2443542.5,1978-02-03,10,721.9,13368493.885485707,294127447.53905565,127520059.42875953,-1512114.6745898912,1258187.005516988,545515.7342541498,-383.53174407886706,-8786.468069566426,-3809.8984188106037
2443543.5,1978-02-04,10,721.9,11856195.688563254,295381252.9457988,128063675.2593169,-1512473.5103446813,1249435.399546633,541720.9529887359,-334.3018332676848,-8716.895807965384,-3779.7310022903494
2443544.5,1978-02-05,10,721.9,10343563.078788947,296626341.4113666,128603511.33969851,-1512783.6913806668,1240753.002425345,537956.1815506985,-286.21805892588657,-8648.048567954478,-3749.8779621532262
2443545.5,1978-02-06,10,721.9,8830644.142546568,297862781.7831373,129139597.52299462,-1513046.3496673177,1232139.0922471578,534221.1069148437,-239.25221584879773,-8579.920121947114,-3720.3365978825705
2443546.5,1978-02-07,10,721.9,7317485.84822729,299090642.18971264,129671963.3506273,-1513262.5893451383,1223592.9533799167,530515.418776532,-193.37684757090352,-8512.504151179657,-3691.104169429361
2443547.5,1978-02-08,10,721.9,5804134.07368774,300309990.04723513,130200638.05508994,-1513433.487464043,1215113.8765510984,526838.8095888896,-148.56522574603005,-8445.794256328092,-3662.1779018155944
2443548.5,1978-02-09,10,721.9,4290633.632979897,301520892.0657865,130725650.5627217,-1513560.0947013847,1206701.1589233342,523190.9745955518,-104.79133006688275,-8379.783967496842,-3633.554989465451
2443549.5,1978-02-10,10,721.9,2777028.302372925,302723414.2558564,131247029.49651274,-1513643.4360601665,1198354.1041602432,519571.61185920704,-62.02982871404316,-8314.46675361278,-3605.2326002785267
2443550.5,1978-02-11,10,721.9,1263360.8456864732,303917621.9348727,131764803.17893578,-1513684.511547965,1190072.0224831551,515980.42228619003,-20.256059324286237,-8249.83603125559,-3577.2078794586705
2443551.5,1978-02-12,10,721.9,-250326.96104551433,305103579.73378366,132278999.63480057,-1513684.2968370772,1181854.2307192725,512417.10964736296,20.55398953210989,-8185.885172954269,-3549.4779531113295
2443552.5,1978-02-13,10,721.9,-1763994.3055619563,306281351.60368484,132789646.59412733,-1513643.7439063953,1173700.0523417918,508881.3805955098,60.42369637548377,-8122.607514977887,-3522.0399316216062
2443553.5,1978-02-14,10,721.9,-3277601.3159947377,307451000.82248175,133296771.49503602,-1513563.7816655014,1165608.8175024742,505372.9446794574,99.37582435291782,-8059.996364647442,-3494.8909128246482
2443554.5,1978-02-15,10,721.9,-4791109.038104222,308612590.00158185,133800401.4866482,-1513445.3165614677,1157579.8630571344,501891.5143551257,137.43253829694655,-7998.045007194197,-3468.0279849794047
2443555.5,1978-02-16,10,721.9,-6304479.413113109,309766181.0926085,134300563.43199837,-1513289.233168831,1149612.5325844872,498436.80499369727,174.61542131748706,-7936.746712188631,-3441.4482295561675
2443556.5,1978-02-17,10,721.9,-7817675.25612205,310911835.39413077,134797283.91095224,-1513096.3947632057,1141706.1763987695,495008.5348870888,210.9454909376281,-7876.094739562949,-3415.1487238479017
2443557.5,1978-02-18,10,721.9,-9330660.235090883,312049613.5584027,135290589.22312912,-1512867.6438789836,1133860.1515565342,491606.4252508954,246.44321478386127,-7816.082345248862,-3389.126543414736
2443558.5,1978-02-19,10,721.9,-10843398.850369796,313179575.59810686,135780505.39082608,-1512603.8028515638,1126073.8218579905,488230.2002249694,281.12852584132224,-7756.70278645131,-3363.378764370589
2443559.5,1978-02-20,10,721.9,-12355856.414765162,314301780.8930964,136267058.16194153,-1512305.674344539,1118346.5578432435,484879.5868717888,315.02083728450293,-7697.9493265776755,-3337.90246552042
2443560.5,1978-02-21,10,721.9,-13867999.034125216,315416288.19713116,136750273.01289627,-1511974.0418622599,1110677.736783769,481554.31517275877,348.1390568938303,-7639.815239841103,-3312.694730356153
2443561.5,1978-02-22,10,721.9,-15379793.588431155,316523155.64460295,137230175.15154964,-1511609.670248186,1103066.7426694413,478254.1180225855,380.50160106839957,-7582.293815555527,-3287.7526489189227
2443562.5,1978-02-23,10,721.9,-16891207.71337965,317622440.7572456,137706789.5201093,-1511213.306169422,1095512.9661914115,474978.7312218509,412.12640844500527,-7525.378362139187,-3263.073319534903
2443563.5,1978-02-24,10,721.9,-18402209.782443155,318714200.4508261,138180140.79803273,-1510785.6785878271,1088015.8047211226,471727.893467912,443.03095313352827,-7469.062210842421,-3238.653850431589
2443564.5,1978-02-25,10,721.9,-19912768.889394745,319798491.04181296,138650253.40491873,-1510327.4992180767,1080574.6622857281,468501.3463442412,473.23225757851657,-7413.338719214873,-3214.4913612410514
2443565.5,1978-02-26,10,721.9,-21422854.83128469,320875368.2540181,139117151.5033877,-1509839.4629730468,1073188.949540167,465298.834308317,502.7469050567306,-7358.201274326251,-3190.582984396343
2443566.5,1978-02-27,10,721.9,-22932438.09185618,321944887.2252096,139580859.00194886,-1509322.2483968772,1065858.083736136,462120.10467816924,531.5910518202093,-7303.643295754302,-3166.9258664269473
2443567.5,1978-02-28,10,721.9,-24441489.825388126,323007102.5136914,140041399.55785373,-1508776.5180860665,1058581.488688185,458964.907617677,559.7804388942441,-7249.658238352694,-3143.5171691587784
2443568.5,1978-03-01,10,721.9,-25949981.840953205,324062068.10484844,140498796.57993403,-1508202.9190989367,1051358.5947371484,455832.99612071196,587.330403539502,-7196.239594811036,-3120.354070824061
2443569.5,1978-03-02,10,721.9,-27457886.587079696,325109837.41765326,140953073.23142332,-1507602.083353801,1044188.8387111159,452724.1259942148,614.2558903873463,-7143.380898018365,-3097.433767085967
2443570.5,1978-03-03,10,721.9,-28965177.13680597,326150463.3111332,141404252.43276125,-1506974.628016155,1037071.6638841344,449638.0558402874,640.5714622572278,-7091.075723241185,-3074.7534719828477
2443571.5,1978-03-04,10,721.9,-30471827.17311681,327183998.09079444,141852356.86437932,-1506321.155875206,1030006.5199328182,446574.54703737923,666.2913106648548,-7039.317690126165,-3052.3104187964545
2443572.5,1978-03-05,10,721.9,-31977810.974751055,328210493.5150023,142297408.96946746,-1505642.2557100458,1022992.8628910411,443533.36372064124,691.4292660296456,-6988.100464537249,-3030.1018608483473
